temperature,humidity,wind_speed,rainfall_7d,consecutive_dry_days,soil_moisture,land_type,month,risk_score,risk_level,fire_occurred
26.9,40.5,17.6,8.2,1,93.5,0,6,0.241,Low,1
26.4,95.0,1.4,2.7,0,95.0,0,12,0.138,Low,0
36.9,49.5,4.6,0.0,17,58.4,1,9,1.0,Critical,1
25.3,85.9,2.5,6.7,1,92.6,0,4,0.0,Low,0
25.3,68.1,15.2,33.3,2,90.2,0,1,0.055,Low,1
31.9,85.1,21.3,11.3,0,95.0,1,3,0.478,Medium,0
32.7,50.2,8.9,0.3,16,58.9,1,6,0.958,Critical,1
26.7,64.4,1.7,0.9,15,58.3,1,2,0.513,Medium,1
30.3,57.4,3.3,0.0,7,80.2,0,9,0.451,Medium,0
31.7,66.6,14.9,0.8,11,70.8,0,8,0.584,High,0
25.5,83.2,0.9,16.3,2,90.2,0,5,0.064,Low,0
28.4,71.2,30.3,4.4,1,94.2,1,4,0.395,Medium,0
24.0,67.5,8.9,2.3,2,89.5,0,1,0.155,Low,0
30.7,74.3,3.5,28.2,2,92.8,1,3,0.318,Low,0
27.8,76.5,2.0,25.4,1,93.9,1,1,0.026,Low,1
32.1,49.1,1.3,1.5,6,83.5,1,8,0.726,High,1
27.6,85.9,1.0,47.0,2,91.3,0,2,0.0,Low,0
29.7,65.9,5.7,0.0,9,74.8,1,8,0.582,High,1
26.2,75.1,1.6,14.4,0,95.0,0,10,0.0,Low,0
27.6,93.9,7.1,10.4,1,93.8,0,2,0.0,Low,0
36.7,32.4,17.4,0.0,11,73.4,0,7,0.851,Critical,1
29.5,74.4,5.2,1.5,9,74.8,1,3,0.416,Medium,0
26.4,83.9,3.6,0.5,15,58.2,1,12,0.397,Medium,0
28.1,83.2,3.0,2.8,3,89.1,1,1,0.274,Low,0
25.5,74.5,10.3,2.0,11,67.7,0,4,0.217,Low,0
30.6,67.3,6.3,8.8,0,95.0,0,4,0.321,Low,0
29.3,80.6,10.5,4.7,2,92.1,0,3,0.094,Low,0
31.0,36.7,8.9,0.6,15,60.5,0,6,0.793,Critical,0
27.4,85.1,7.7,13.7,3,88.7,0,1,0.0,Low,0
31.0,71.2,1.0,29.3,2,93.0,0,1,0.217,Low,0
30.7,38.7,2.8,0.8,16,57.9,0,7,0.82,Critical,1
27.1,73.7,5.3,19.9,4,86.0,1,11,0.0,Low,0
28.5,46.5,2.9,14.6,4,86.7,1,7,0.286,Low,0
27.7,33.1,11.7,0.0,14,61.4,0,8,0.576,High,0
31.9,34.3,7.9,0.0,10,73.4,0,9,0.672,High,1
27.3,76.2,16.2,54.8,3,88.6,0,10,0.068,Low,0
25.9,87.2,6.0,1.6,24,35.4,1,5,0.389,Medium,0
26.3,77.5,2.1,5.7,4,85.7,1,3,0.101,Low,0
27.5,91.0,16.9,6.8,0,95.0,0,10,0.006,Low,0
25.0,75.5,4.6,16.6,1,92.5,0,5,0.0,Low,0
27.1,82.2,10.1,8.4,0,95.0,0,12,0.0,Low,0
35.4,66.0,3.4,0.0,9,77.7,0,6,0.499,Medium,1
29.0,90.6,14.2,2.7,3,89.5,0,12,0.271,Low,0
26.8,69.9,7.4,12.7,0,95.0,1,11,0.139,Low,0
29.4,80.5,6.3,6.5,0,95.0,0,2,0.192,Low,0
24.0,72.4,19.2,8.5,3,87.0,1,5,0.191,Low,1
26.6,70.4,5.2,17.4,2,90.8,0,11,0.0,Low,0
25.1,95.0,3.9,9.0,1,92.5,1,10,0.006,Low,0
27.9,95.0,10.8,15.6,0,95.0,1,5,0.0,Low,0
31.9,80.8,4.1,8.7,0,95.0,0,10,0.176,Low,0
25.1,90.5,9.8,7.3,4,85.1,0,1,0.044,Low,0
25.5,71.1,11.1,5.7,0,95.0,1,4,0.104,Low,0
30.9,27.0,9.3,0.0,10,72.9,1,6,1.0,Critical,1
32.2,67.1,0.9,1.4,13,66.1,0,9,0.429,Medium,0
24.0,74.6,16.9,0.2,24,34.5,1,2,0.59,High,0
27.0,65.1,23.8,7.2,4,86.0,0,4,0.15,Low,0
28.3,36.6,11.4,0.0,10,71.7,1,7,0.912,Critical,1
32.3,48.1,8.1,0.0,5,86.2,0,6,0.539,Medium,0
30.6,45.4,7.9,2.2,0,95.0,0,9,0.473,Medium,0
27.9,82.3,9.2,30.6,3,89.0,0,1,0.0,Low,0
28.0,93.5,12.6,22.4,3,89.0,1,3,0.0,Low,0
25.0,88.5,6.5,9.4,0,95.0,0,12,0.0,Low,0
25.1,72.5,25.4,16.8,0,95.0,1,10,0.231,Low,0
25.6,83.6,2.5,0.9,18,50.3,0,2,0.324,Low,0
28.4,68.8,2.8,14.9,0,95.0,0,12,0.158,Low,1
35.2,38.4,13.0,0.6,19,52.6,1,9,1.0,Critical,1
28.9,81.5,6.0,3.8,3,89.4,0,10,0.193,Low,0
26.6,73.9,12.6,38.2,3,88.3,0,1,0.093,Low,0
27.4,89.8,7.7,8.6,4,86.2,0,1,0.0,Low,1
29.1,76.0,11.7,9.4,1,94.5,0,1,0.064,Low,0
28.0,70.3,10.6,8.1,2,91.5,1,11,0.111,Low,0
29.1,91.3,5.0,10.6,3,89.5,0,3,0.056,Low,0
28.4,74.6,12.1,67.9,4,86.7,0,12,0.126,Low,0
24.7,92.8,3.6,23.4,2,89.9,1,12,0.0,Low,0
26.9,82.4,17.2,37.1,3,88.4,0,5,0.058,Low,0
27.7,88.5,15.5,2.0,6,81.4,0,4,0.09,Low,0
26.4,69.1,13.6,8.7,2,90.7,0,5,0.141,Low,0
27.7,59.4,0.7,16.9,0,95.0,1,1,0.047,Low,1
30.6,73.3,11.4,9.3,4,87.8,0,10,0.224,Low,0
26.7,95.0,28.4,18.8,4,85.9,0,11,0.134,Low,0
28.8,66.0,4.3,3.5,0,95.0,1,4,0.246,Low,0
36.2,55.7,18.2,0.0,16,60.6,0,7,0.831,Critical,1
31.4,60.7,5.3,0.0,20,48.2,0,6,0.631,High,1
32.7,41.2,7.3,2.0,24,38.9,0,9,0.59,High,1
24.7,90.7,29.6,8.9,1,92.3,0,11,0.0,Low,1
34.2,27.4,2.4,1.5,17,57.1,0,8,0.789,Critical,1
27.2,69.1,1.9,16.3,4,86.1,1,10,0.124,Low,0
29.1,32.6,3.4,3.4,4,87.1,0,8,0.348,Low,0
26.3,90.1,6.9,2.0,7,78.2,1,3,0.188,Low,0
31.3,45.6,12.0,0.4,12,68.1,0,7,0.662,High,1
27.0,77.3,25.7,4.0,1,93.5,0,4,0.159,Low,0
34.5,66.1,2.9,0.0,18,54.8,0,7,0.787,Critical,1
24.0,74.7,3.8,13.6,1,92.0,0,12,0.064,Low,0
33.3,49.8,6.9,2.6,2,94.1,0,7,0.521,Medium,0
26.7,74.3,1.2,12.8,1,93.3,1,10,0.002,Low,1
27.1,92.2,5.4,2.9,1,93.5,0,11,0.189,Low,1
28.0,75.0,2.0,1.2,17,54.0,0,12,0.252,Low,0
35.0,44.0,12.9,0.0,19,52.5,1,7,1.0,Critical,1
34.9,44.6,20.5,7.7,0,95.0,0,9,0.568,High,0
32.7,60.6,2.3,1.1,11,71.4,0,9,0.474,Medium,0
29.8,73.9,12.9,2.5,0,95.0,0,3,0.274,Low,0
24.0,66.2,5.0,3.6,4,84.5,0,10,0.068,Low,0
29.4,35.8,22.2,0.8,9,74.7,0,8,0.744,High,1
30.0,41.0,13.6,2.5,3,90.0,1,6,0.672,High,0
27.0,80.3,3.7,6.1,4,86.0,1,2,0.093,Low,0
27.9,79.0,27.9,2.0,16,56.4,1,4,0.562,High,0
33.2,59.1,3.3,0.0,5,86.6,0,8,0.529,Medium,0
25.2,82.1,2.3,5.9,2,90.1,0,11,0.079,Low,0
27.6,80.6,3.4,14.9,2,91.3,0,4,0.11,Low,0
29.3,54.2,9.2,0.0,10,72.1,1,7,0.803,Critical,1
31.7,35.3,13.5,0.0,21,45.9,0,9,0.706,High,1
28.8,92.8,19.2,12.7,4,86.9,0,5,0.217,Low,1
24.0,79.0,12.7,22.4,2,89.5,0,10,0.005,Low,0
29.4,63.4,11.4,4.6,2,92.2,1,3,0.331,Low,0
35.0,52.9,1.5,0.0,9,77.5,0,6,0.66,High,1
26.1,67.1,6.5,8.5,2,90.5,0,2,0.08,Low,0
25.9,91.3,12.5,4.2,4,85.4,1,4,0.115,Low,0
32.7,42.3,18.2,0.0,16,58.9,0,8,0.834,Critical,1
26.5,74.7,4.7,24.2,4,85.8,0,1,0.0,Low,0
32.7,62.4,3.5,0.5,19,51.3,0,6,0.553,High,1
24.0,74.1,14.6,10.1,1,92.0,0,10,0.057,Low,0
28.7,79.0,3.1,6.2,3,89.3,0,4,0.154,Low,0
36.9,49.5,3.5,4.5,0,95.0,0,9,0.429,Medium,0
30.9,44.2,6.4,0.4,6,82.9,1,7,0.919,Critical,1
26.3,74.4,10.3,1.7,6,80.7,1,10,0.243,Low,0
29.7,37.1,21.9,0.0,14,62.4,1,6,1.0,Critical,0
30.4,60.7,9.0,0.0,20,47.7,1,9,0.953,Critical,1
32.0,49.7,1.6,0.0,10,73.5,1,9,0.882,Critical,1
24.0,78.5,3.4,68.9,0,94.5,0,5,0.02,Low,0
24.0,70.3,25.4,4.7,1,92.0,1,1,0.232,Low,0
26.6,85.9,7.1,14.1,4,85.8,0,3,0.0,Low,0
27.4,63.5,16.0,9.2,1,93.7,1,3,0.062,Low,0
34.0,40.6,12.9,0.0,17,57.0,1,6,1.0,Critical,1
34.0,27.4,22.1,0.0,23,42.0,0,6,0.962,Critical,1
25.6,67.4,12.8,0.1,21,42.8,0,3,0.448,Medium,0
30.1,78.3,9.5,38.0,2,92.5,1,4,0.273,Low,1
29.5,77.6,11.2,15.1,0,95.0,1,3,0.158,Low,0
31.3,75.9,6.0,9.5,4,88.1,0,4,0.145,Low,0
26.6,69.2,7.1,24.8,2,90.8,1,12,0.024,Low,0
27.2,80.1,8.1,5.6,4,86.1,0,3,0.023,Low,0
24.0,86.0,13.2,5.1,2,89.5,0,5,0.236,Low,0
29.4,91.4,7.5,9.1,0,95.0,0,3,0.128,Low,0
27.0,72.5,4.7,16.0,2,91.0,0,11,0.0,Low,0
27.0,86.5,26.4,13.2,3,88.5,0,10,0.068,Low,0
29.7,74.6,11.1,9.7,2,92.4,0,3,0.084,Low,0
27.5,65.2,7.8,0.0,10,71.3,1,9,0.427,Medium,1
29.0,89.9,3.7,51.0,0,95.0,0,10,0.017,Low,0
27.0,82.4,7.9,5.4,2,91.0,1,2,0.064,Low,0
27.9,78.9,2.7,14.9,2,91.4,1,11,0.0,Low,0
28.8,72.5,10.6,14.6,1,94.4,1,11,0.139,Low,0
27.8,90.4,13.4,12.9,3,88.9,0,1,0.037,Low,0
28.8,76.3,5.0,12.4,1,94.4,0,10,0.067,Low,1
36.8,49.4,15.1,0.0,24,40.9,1,9,1.0,Critical,0
36.9,47.0,6.7,0.0,7,83.5,1,9,1.0,Critical,1
31.1,76.9,5.1,0.0,24,38.1,1,9,0.796,Critical,1
28.1,74.2,12.2,0.1,15,59.1,0,2,0.411,Medium,1
26.9,74.2,14.9,3.1,3,88.4,0,2,0.059,Low,0
28.6,46.7,11.6,0.0,17,54.3,0,8,0.614,High,0
29.0,53.0,21.3,6.5,4,87.0,1,6,0.663,High,1
38.0,43.5,1.6,0.0,10,76.5,1,6,0.94,Critical,1
26.4,44.0,7.3,7.7,0,95.0,1,8,0.356,Medium,0
31.5,45.2,36.5,0.0,8,78.3,0,9,0.613,High,1
30.0,81.0,31.0,17.0,2,92.5,0,5,0.298,Low,0
24.0,68.1,14.6,1.7,23,37.0,0,12,0.34,Low,1
29.0,77.6,12.7,0.9,21,44.5,0,10,0.461,Medium,0
30.1,73.9,9.4,1.3,21,45.1,0,12,0.506,Medium,0
36.0,42.5,9.3,0.0,24,40.5,0,8,0.808,Critical,1
27.7,78.6,6.9,3.9,1,93.8,1,2,0.08,Low,0
33.0,56.5,11.5,0.1,7,81.5,0,8,0.518,Medium,1
27.5,83.9,7.5,1.6,18,51.2,0,5,0.264,Low,0
27.5,59.4,11.3,19.7,3,88.8,1,10,0.084,Low,0
26.0,74.6,14.4,30.0,2,90.5,0,12,0.0,Low,0
31.3,40.9,12.8,6.1,2,93.2,0,7,0.409,Medium,1
29.4,78.2,23.7,15.6,3,89.7,0,3,0.043,Low,1
27.3,74.6,9.2,1.1,13,63.6,0,3,0.157,Low,0
28.5,83.3,11.4,2.5,1,94.2,0,11,0.29,Low,0
34.0,63.3,1.7,4.7,0,95.0,0,9,0.383,Medium,0
27.0,77.1,13.0,9.4,4,86.0,0,4,0.036,Low,0
27.9,72.8,9.2,9.2,0,95.0,1,3,0.0,Low,0
35.2,40.6,8.1,0.0,5,87.6,0,7,0.661,High,0
27.0,76.7,26.2,28.4,2,91.0,0,10,0.06,Low,1
26.5,76.8,1.7,15.1,3,88.2,0,3,0.0,Low,0
34.9,53.3,4.0,0.2,18,55.0,0,9,0.767,Critical,1
27.1,69.7,4.3,23.5,1,93.5,1,10,0.055,Low,0
36.3,43.3,28.0,8.0,1,95.0,0,9,0.664,High,1
25.3,82.2,10.5,0.8,15,57.6,0,3,0.288,Low,0
34.4,46.5,13.7,0.0,14,64.7,0,6,0.805,Critical,1
25.6,69.8,6.0,12.4,2,90.3,0,11,0.028,Low,0
27.6,81.1,17.8,23.0,1,93.8,1,5,0.035,Low,0
28.0,59.5,13.1,0.0,18,51.5,1,8,0.695,High,0
31.3,64.0,9.7,0.0,5,85.7,1,7,0.671,High,1
26.1,79.8,5.8,3.5,1,93.1,0,11,0.076,Low,0
28.1,93.7,20.5,28.8,0,95.0,1,4,0.288,Low,0
30.5,57.5,5.4,2.7,3,90.2,0,6,0.324,Low,0
28.1,83.8,7.6,12.7,4,86.6,1,5,0.168,Low,1
28.1,75.5,20.1,8.4,3,89.0,0,1,0.201,Low,0
25.8,68.0,7.8,2.2,2,90.4,1,3,0.151,Low,0
31.7,50.3,16.9,3.1,1,95.0,1,9,0.683,High,0
27.2,90.3,7.5,6.4,3,88.6,0,4,0.051,Low,0
32.4,43.1,2.2,10.9,3,91.2,0,8,0.456,Medium,1
31.3,53.8,5.0,0.0,20,48.2,1,6,1.0,Critical,1
30.7,77.2,3.6,5.0,4,87.8,0,8,0.288,Low,0
28.2,81.6,14.0,0.3,14,61.6,0,3,0.37,Medium,0
26.2,29.1,6.2,0.0,9,73.1,0,8,0.505,Medium,1
27.5,78.7,10.6,2.2,2,91.2,0,4,0.121,Low,0
28.3,89.4,19.0,30.2,2,91.6,1,3,0.267,Low,0
28.0,73.6,6.2,5.5,0,95.0,0,5,0.076,Low,0
33.8,52.8,10.4,0.0,19,51.9,0,6,0.754,Critical,1
25.7,90.5,10.9,1.3,5,82.9,1,4,0.125,Low,0
27.1,89.3,2.0,3.6,0,95.0,0,11,0.077,Low,0
29.3,76.0,10.3,13.0,2,92.1,0,11,0.103,Low,1
27.6,81.3,3.9,5.6,3,88.8,1,5,0.141,Low,0
25.1,74.2,6.9,12.5,2,90.0,0,3,0.095,Low,0
27.6,66.5,12.5,19.3,4,86.3,0,4,0.0,Low,0
27.0,84.3,6.2,19.3,2,91.0,1,1,0.066,Low,0
30.1,92.3,1.3,12.8,3,90.0,0,5,0.147,Low,0
25.8,78.6,9.4,29.5,3,87.9,1,12,0.0,Low,0
26.5,73.8,3.2,5.5,1,93.3,0,5,0.029,Low,0
26.1,71.1,11.7,2.2,4,85.6,0,5,0.108,Low,0
24.4,63.2,13.6,5.1,2,89.7,0,5,0.126,Low,0
34.1,46.9,4.4,0.0,14,64.5,1,6,0.971,Critical,1
25.3,78.4,3.3,37.6,3,87.7,1,4,0.0,Low,0
31.2,50.5,8.5,0.0,10,73.1,1,8,0.881,Critical,1
26.2,78.6,8.2,33.8,2,90.6,1,11,0.007,Low,0
28.1,66.3,12.1,1.2,7,79.0,1,10,0.521,Medium,1
30.7,64.6,10.1,37.0,1,95.0,0,10,0.233,Low,0
25.4,86.3,10.8,43.9,0,95.0,0,5,0.016,Low,0
27.8,72.2,5.2,24.5,4,86.4,0,12,0.0,Low,0
36.4,43.6,5.0,0.0,8,80.7,0,6,0.75,High,0
29.9,38.8,17.7,0.0,22,42.5,0,9,0.773,Critical,0
29.7,84.0,7.2,24.0,1,94.9,1,11,0.083,Low,0
27.5,86.6,4.2,23.4,2,91.3,0,5,0.067,Low,0
24.3,75.6,2.0,3.8,4,84.7,1,2,0.147,Low,0
32.6,54.0,8.3,0.0,9,76.3,0,6,0.587,High,1
31.4,77.0,4.0,17.6,1,95.0,0,10,0.212,Low,0
33.0,31.8,14.5,0.0,11,71.5,1,6,1.0,Critical,1
27.3,88.1,18.6,2.1,0,95.0,1,4,0.186,Low,0
29.9,56.8,11.4,0.0,10,72.4,0,8,0.427,Medium,1
26.9,77.3,7.0,9.9,3,88.5,1,4,0.047,Low,0
28.8,68.4,3.7,8.9,2,91.9,0,5,0.17,Low,0
25.7,78.5,13.5,5.3,2,90.3,1,5,0.089,Low,0
26.9,74.6,3.2,1.5,16,55.9,1,3,0.382,Medium,0
35.1,53.3,3.6,0.0,10,75.1,1,9,1.0,Critical,1
27.1,78.1,3.1,0.7,18,51.1,1,12,0.44,Medium,0
33.4,54.0,6.0,5.0,4,89.2,0,9,0.542,Medium,0
28.9,65.1,22.7,12.4,0,95.0,0,10,0.244,Low,0
33.1,26.2,43.7,0.0,11,71.6,0,6,0.934,Critical,0
31.1,37.2,11.3,0.0,15,60.6,0,9,0.768,Critical,1
24.6,70.8,6.8,6.5,3,87.3,1,10,0.036,Low,0
35.3,41.4,13.0,0.0,11,72.7,1,6,1.0,Critical,1
34.5,56.2,24.5,0.0,13,67.2,1,6,1.0,Critical,0
24.0,71.2,7.1,2.5,3,87.0,0,1,0.044,Low,0
25.6,89.6,16.4,6.7,4,85.3,0,11,0.024,Low,0
25.8,84.9,16.9,3.3,4,85.4,1,10,0.19,Low,0
28.0,78.0,18.5,4.5,0,95.0,1,10,0.374,Medium,0
32.0,63.8,0.6,0.0,23,41.0,0,9,0.537,Medium,0
24.2,82.8,26.8,2.8,2,89.6,1,1,0.42,Medium,1
33.9,39.3,7.7,6.0,3,91.9,0,8,0.595,High,1
26.9,83.4,8.8,22.4,0,95.0,0,2,0.0,Low,1
32.1,49.4,12.1,0.0,15,61.1,1,9,1.0,Critical,1
24.4,82.5,12.3,1.3,20,44.7,0,12,0.308,Low,0
30.6,76.0,6.7,14.6,2,92.8,1,3,0.242,Low,0
25.9,66.5,9.5,52.5,0,95.0,1,11,0.075,Low,0
25.9,68.1,1.8,18.4,2,90.5,0,11,0.114,Low,0
32.9,49.5,2.7,0.0,17,56.4,1,9,1.0,Critical,0
24.0,77.5,14.9,19.4,2,89.5,0,4,0.0,Low,0
26.7,71.2,4.9,9.7,4,85.9,0,1,0.0,Low,0
28.6,91.4,6.9,6.1,2,91.8,0,2,0.127,Low,0
27.6,52.3,17.2,3.6,3,88.8,0,9,0.268,Low,0
25.1,68.6,5.3,3.0,0,95.0,1,4,0.14,Low,0
33.8,27.0,7.2,0.0,22,44.4,0,8,0.851,Critical,1
27.3,84.9,7.7,41.4,4,86.1,0,4,0.01,Low,0
26.8,74.3,4.2,1.7,10,70.9,1,4,0.213,Low,0
28.4,77.6,4.6,28.1,0,95.0,1,3,0.19,Low,0
31.6,49.0,10.6,10.8,1,95.0,0,7,0.344,Low,0
26.0,67.8,7.3,4.1,0,95.0,1,1,0.158,Low,1
24.6,61.0,8.9,35.6,3,87.3,1,3,0.136,Low,0
27.5,88.0,12.0,0.6,12,66.2,1,5,0.496,Medium,1
24.0,79.3,8.0,12.2,4,84.5,0,5,0.0,Low,0
32.8,62.3,3.8,5.6,3,91.4,1,9,0.427,Medium,1
28.0,61.4,8.2,0.7,16,56.5,0,11,0.399,Medium,0
25.5,83.3,2.0,15.9,0,95.0,1,11,0.0,Low,0
27.9,56.8,7.2,28.5,1,94.0,0,5,0.016,Low,0
29.9,59.5,11.4,45.1,0,95.0,0,11,0.214,Low,0
26.9,65.0,4.6,2.5,2,91.0,0,10,0.193,Low,0
34.0,65.7,9.3,0.2,18,54.5,1,6,1.0,Critical,1
30.5,48.2,3.6,0.0,22,42.7,1,8,0.981,Critical,1
32.2,73.4,5.3,1.1,19,51.1,1,9,0.691,High,1
24.0,69.9,16.9,37.3,2,89.5,1,11,0.191,Low,0
36.3,61.1,30.8,0.0,23,43.2,0,8,0.846,Critical,1
34.8,66.0,33.5,0.0,23,42.4,0,7,0.832,Critical,1
27.4,63.4,19.8,84.6,4,86.2,0,5,0.131,Low,0
31.4,71.6,18.2,0.0,12,68.2,0,8,0.619,High,1
30.1,88.7,26.5,44.7,2,92.6,1,10,0.384,Medium,0
27.8,83.7,13.4,18.9,1,93.9,1,4,0.02,Low,0
26.4,56.3,26.1,0.0,15,58.2,1,8,0.602,High,1
28.3,34.7,4.4,8.9,1,94.2,0,7,0.263,Low,0
25.8,74.5,15.1,3.7,3,87.9,0,12,0.04,Low,0
33.2,44.0,4.0,0.0,19,51.6,0,6,0.811,Critical,1
27.5,87.3,4.7,0.4,5,83.7,0,12,0.169,Low,1
33.6,37.1,8.4,2.3,3,91.8,0,8,0.688,High,1
26.6,74.9,7.4,17.9,1,93.3,0,2,0.063,Low,0
31.1,40.1,10.7,0.0,13,65.5,0,7,0.718,High,1
27.4,57.6,22.5,0.8,24,36.2,1,12,0.67,High,1
25.7,77.6,13.6,11.1,4,85.4,0,2,0.123,Low,0
27.9,80.8,1.0,1.3,24,36.4,0,10,0.221,Low,0
25.5,86.7,21.6,21.8,2,90.3,1,12,0.187,Low,0
27.5,72.5,10.3,27.2,4,86.2,0,1,0.0,Low,0
27.8,77.2,7.5,4.3,1,93.9,0,1,0.045,Low,0
36.5,57.5,8.5,0.0,9,78.2,0,6,0.569,High,1
25.5,80.7,8.4,12.5,2,90.3,1,10,0.062,Low,0
24.0,79.0,5.5,5.9,3,87.0,0,10,0.053,Low,0
25.0,79.1,4.5,44.5,0,95.0,0,2,0.0,Low,0
32.2,69.2,9.1,14.2,1,95.0,1,2,0.323,Low,0
33.5,80.3,22.5,0.0,6,84.3,0,8,0.69,High,1
28.5,74.0,10.1,2.0,2,91.7,1,7,0.33,Low,0
25.5,84.8,2.5,51.4,4,85.3,0,4,0.0,Low,0
28.3,63.1,5.8,41.7,0,95.0,0,10,0.183,Low,0
30.4,80.3,19.3,0.0,19,50.2,0,3,0.595,High,1
27.0,66.8,1.3,2.0,14,61.0,0,2,0.3,Low,0
32.8,45.0,10.0,0.0,19,51.4,1,9,1.0,Critical,0
31.2,70.7,0.2,0.0,11,70.6,0,8,0.53,Medium,0
29.0,59.2,5.1,3.6,4,87.0,0,6,0.187,Low,0
28.8,52.7,11.9,0.0,21,44.4,0,6,0.51,Medium,1
34.5,52.4,3.3,0.0,22,44.7,0,6,0.834,Critical,1
27.8,69.6,4.2,3.6,1,93.9,0,1,0.048,Low,0
26.9,80.7,7.7,14.3,3,88.5,1,2,0.078,Low,0
24.0,57.8,12.3,0.0,12,64.5,0,9,0.378,Medium,0
28.7,71.2,22.6,55.3,2,91.9,0,3,0.1,Low,0
32.1,30.6,19.0,2.6,3,91.1,0,8,0.568,High,1
32.5,50.7,11.2,0.0,14,63.7,1,8,0.944,Critical,0
26.4,79.2,4.1,15.7,3,88.2,1,5,0.035,Low,0
28.5,81.1,12.7,13.3,3,89.2,1,10,0.215,Low,0
26.2,81.6,3.9,57.1,4,85.6,0,3,0.031,Low,1
24.0,85.4,29.7,3.5,3,87.0,1,4,0.243,Low,0
25.7,91.1,7.0,21.7,3,87.9,0,2,0.006,Low,0
32.5,63.6,17.2,4.1,0,95.0,0,7,0.319,Low,0
27.0,70.3,4.6,90.0,0,95.0,0,11,0.035,Low,0
26.6,81.9,3.5,11.7,1,93.3,0,1,0.063,Low,0
28.3,90.7,10.6,2.2,4,86.7,0,3,0.189,Low,0
33.7,48.0,5.3,0.0,8,79.4,0,8,0.749,High,0
30.2,35.3,17.4,0.0,9,75.1,1,9,0.963,Critical,1
26.8,74.5,8.0,9.5,1,93.4,1,3,0.005,Low,0
31.2,87.1,8.8,5.0,3,90.6,1,2,0.409,Medium,0
24.2,76.0,10.6,0.9,13,62.1,0,1,0.315,Low,0
28.5,81.4,4.4,10.9,0,95.0,1,11,0.143,Low,0
26.7,73.5,0.7,2.2,3,88.4,1,10,0.061,Low,0
27.8,73.1,4.3,3.7,0,95.0,0,1,0.0,Low,1
28.4,74.4,7.1,67.8,0,95.0,0,2,0.043,Low,0
25.3,82.6,6.1,13.0,1,92.7,1,12,0.0,Low,0
29.2,29.3,7.0,0.0,21,44.6,0,9,0.724,High,1
27.6,61.4,6.5,1.6,17,53.8,0,10,0.295,Low,0
25.2,66.8,10.5,3.6,2,90.1,1,2,0.1,Low,0
27.4,55.4,2.5,3.1,4,86.2,0,9,0.089,Low,0
28.5,64.6,8.4,5.4,1,94.3,0,11,0.138,Low,0
28.8,47.3,6.8,0.5,16,56.9,1,9,0.937,Critical,1
36.3,53.3,3.4,0.0,11,73.1,1,7,1.0,Critical,1
26.3,90.6,15.6,27.1,2,90.7,0,12,0.029,Low,0
29.1,60.1,5.4,4.1,4,87.0,1,11,0.251,Low,0
35.8,33.3,14.7,0.0,7,82.9,0,9,0.81,Critical,1
26.0,92.4,8.1,12.7,0,95.0,0,2,0.0,Low,0
27.2,83.0,8.3,1.5,23,38.6,0,2,0.299,Low,0
25.7,76.5,6.0,14.7,0,95.0,1,4,0.088,Low,1
27.0,68.5,6.2,8.9,3,88.5,1,2,0.138,Low,0
38.0,39.2,15.2,0.0,6,86.5,0,8,0.889,Critical,1
29.3,58.5,5.4,0.0,6,82.2,0,6,0.33,Low,0
28.3,70.2,9.7,1.2,19,49.2,1,5,0.532,Medium,0
27.2,84.5,4.2,41.6,2,91.1,0,4,0.0,Low,1
27.3,73.7,14.1,2.7,2,91.2,0,10,0.193,Low,0
31.0,59.2,10.9,2.6,1,95.0,0,6,0.353,Medium,1
31.9,62.2,4.5,0.0,17,56.0,1,7,0.98,Critical,1
30.4,55.7,27.9,0.0,14,62.7,1,7,1.0,Critical,1
24.0,70.2,2.2,61.4,3,87.0,0,5,0.009,Low,0
24.4,87.7,13.3,12.7,0,94.7,0,5,0.048,Low,0
31.6,43.1,7.9,0.0,7,80.8,0,9,0.585,High,0
28.3,73.5,12.3,1.0,5,84.1,1,7,0.583,High,1
27.3,73.5,35.4,6.6,2,91.1,0,11,0.206,Low,1
28.2,61.2,17.9,3.8,2,91.6,0,8,0.335,Low,0
29.0,65.4,5.7,16.3,0,95.0,1,1,0.166,Low,1
26.4,78.3,25.8,6.6,4,85.7,1,2,0.218,Low,0
26.2,84.1,2.4,3.5,1,93.1,1,2,0.144,Low,0
29.1,46.6,7.8,0.0,10,72.0,1,8,0.835,Critical,1
29.4,36.1,7.7,7.5,0,95.0,1,7,0.59,High,1
26.7,89.5,19.5,11.4,4,85.9,1,2,0.026,Low,0
25.0,72.6,8.4,3.8,0,95.0,0,10,0.039,Low,0
28.9,41.9,23.2,1.4,18,52.0,1,7,0.918,Critical,1
27.2,76.7,14.8,32.3,1,93.6,0,5,0.014,Low,0
24.0,68.6,7.8,6.4,4,84.5,0,5,0.207,Low,0
31.2,73.3,3.3,13.2,0,95.0,1,3,0.288,Low,0
31.8,64.4,6.2,0.0,18,53.4,0,6,0.63,High,1
25.7,75.0,8.2,8.1,4,85.4,0,5,0.0,Low,0
26.2,88.9,11.8,1.3,8,75.6,1,2,0.309,Low,0
33.3,57.9,9.9,0.0,8,79.2,0,6,0.605,High,0
30.1,80.1,5.3,7.7,2,92.5,0,12,0.316,Low,0
24.6,48.1,6.9,7.7,4,84.8,1,9,0.342,Low,0
33.9,80.4,1.0,6.5,4,89.4,0,1,0.329,Low,0
